order_id,product_id,add_to_cart_order,reordered
3394361,27247,11,0
1445102,33846,8,0
1547069,25860,3,1
2437853,21137,2,1
2437577,46107,7,1
2011646,10814,2,0
3087766,36550,20,1
3291434,43014,12,1
3201154,42356,4,1
2033840,21903,3,0
1901559,27966,9,1
1230860,19348,5,1
2746499,8193,2,1
2976216,14168,8,1
1799213,36640,4,0
2902930,8953,8,1
1295199,21903,6,1
1137324,7206,1,0
988990,24838,18,1
18926,14881,9,1
1087461,30391,7,0
604720,37687,2,0
2939017,5025,10,0
1209863,46709,3,1
973651,36011,7,1
1941028,9472,13,0
1809080,23029,22,1
2064971,18727,6,1
10095,36287,10,1
841119,12496,4,1
2813440,31433,9,1
818932,41290,9,1
2664491,38573,6,0
1612053,9076,8,1
2988532,27845,26,1
369291,24852,4,1
626116,25747,5,0
1878753,30320,7,1
2663070,33845,14,0
764796,47209,17,0
755602,18708,4,1
1294949,47117,11,0
20758,5025,9,1
3384479,47601,1,1
1346792,4920,11,0
2913854,27629,5,0
1889637,23819,2,0
1177318,42228,6,1
2713005,24852,10,1
1796793,35535,12,0
531276,33754,2,1
587549,37774,4,0
384383,46817,5,1
1221512,79,13,0
2318325,25773,9,0
1464291,34448,8,1
2177351,15914,11,0
2089674,15700,18,0
1910963,12899,1,1
3179718,18811,1,1
3207095,21137,2,1
304717,33065,5,0
1456020,5876,12,0
2542670,7963,12,0
1460017,28842,8,1
227622,6141,10,1
1935725,4957,4,1
1871720,836,1,1
772478,31141,2,0
1835026,22963,9,0
344032,29628,2,1
1234819,15981,13,1
2773656,17533,6,1
654516,36316,6,1
738615,27796,13,0
1114600,38298,5,1
3067616,37646,5,1
1198895,141,17,1
1534474,27104,10,1
2083094,16460,8,0
1612719,5031,15,0
2489940,42091,6,0
2032563,47209,6,1
336592,32263,6,1
528161,42803,2,1
2288017,11440,25,1
1262756,47939,9,0
2641465,21616,21,0
1132694,28634,7,0
2207058,49683,12,1
1492442,18159,10,0
2422290,41290,15,1
2636095,38647,17,1
1523092,38273,9,1
467216,46667,15,0
2355773,11265,2,0
815865,13565,7,1
3321350,1757,5,0
2076780,26790,6,1
1531979,13984,8,0
1852995,15772,4,0
2261120,4235,31,1
209006,48697,32,0
2973444,34126,9,0
634074,13176,1,1
952180,20015,1,1
1745743,28934,3,1
1989182,27845,16,1
115765,1467,6,1
2674542,15937,18,0
2556801,19677,11,1
1414523,43662,13,1
1201905,24852,9,1
2653363,7014,16,1
1671796,13176,1,1
2675935,44632,9,1
980228,35108,2,1
1881610,19057,12,1
606230,19691,14,1
1199867,15290,11,0
1131653,27705,4,1
1286097,18441,6,0
2256178,10305,10,0
2980948,24852,3,1
2007699,5450,7,0
1137284,28601,2,1
3033715,13575,2,1
408816,24024,3,0
281671,22025,15,1
1953725,24184,4,1
1101759,25437,9,1
2231444,30295,15,0
2699915,5785,6,1
1648259,16131,16,0
3060922,32398,6,1
807651,40486,16,0
1396153,26128,2,1
1890511,36076,28,1
1526614,28226,8,0
1689001,42389,5,1
1813642,48351,3,1
48482,30589,2,0
1658908,13212,8,0
1204771,9810,14,1
338684,37766,3,1
2745984,44795,7,0
2038162,22124,1,1
2795632,24009,22,0
1008358,24279,2,1
3397875,22046,2,1
2457496,44487,17,0
1131254,37354,3,1
578770,45330,20,1
3311296,9387,3,1
2964244,37065,5,0
2966797,26723,9,0
1621519,44632,3,1
299222,11408,17,1
2801911,38689,9,1
161287,37220,17,0
1349118,20119,24,0
3241029,11422,4,0
2824764,4781,10,0
3376527,7186,3,1
817493,35233,2,0
800922,39275,15,1
1384089,980,10,0
91809,20280,2,1
1356381,24184,4,0
1264268,12409,9,0
1656781,36865,12,0
1369278,38288,18,1
2276576,47626,4,1
1085277,5390,16,1
593029,28911,16,0
3011363,36259,14,0
2393923,47766,4,1
2562136,24204,12,1
1071784,49112,14,1
2633238,5769,1,0
1738416,5782,5,1
3301551,45007,14,1
1863548,25927,1,1
2510885,15073,19,0
1874678,18811,7,0
2560703,47209,9,1
1948774,23165,6,1
2748007,24852,6,1
930833,8670,3,1
2462946,13944,14,0
2776100,30750,2,1
2420079,8138,19,0
2430010,26223,5,1
784098,32650,1,0
1732286,8380,18,1
1185753,42491,3,0
442739,18037,8,0
958815,6975,3,1
2842244,22115,24,1
985059,44568,3,1
2470699,30489,14,1
602145,41950,10,1
3294397,12738,10,1
3075198,24964,3,1
2568176,29439,3,0
3133519,7819,4,0
1378315,17807,22,1
1120749,14553,6,1
2799557,13834,5,0
2697977,11937,1,0
3162909,38988,1,0
448,29987,1,1
341510,47977,4,1
1859548,12341,6,1
3241226,2078,17,0
1889690,24964,8,1
772349,39108,16,1
2804116,47766,3,1
2856430,15566,8,1
1803118,27511,3,0
490732,46107,6,1
2376983,30391,4,0
2983516,31995,4,0
2461570,34124,10,0
2167978,8390,13,1
1841373,2314,3,1
1932917,13984,4,1
816860,32566,3,1
2596366,34458,3,1
1763010,19678,6,1
2063556,11526,1,0
1878407,25265,4,1
566895,17284,1,1
3061365,29487,3,1
213184,26209,15,0
358772,30450,12,0
3045087,40604,6,0
731333,48679,12,0
24398,5144,1,0
3103822,43967,14,0
2947730,23044,1,1
2644513,27030,1,1
2029829,28928,3,0
2730337,45045,22,1
1512397,33000,5,1
2360749,13198,2,1
1602985,27402,16,0
2946679,17794,9,1
1464603,5884,6,0
783233,1360,10,1
1925847,39619,21,1
708984,36735,12,0
1827996,24184,3,1
2445373,27845,26,0
2239213,38274,8,0
2630302,38067,15,0
1015998,1226,2,1
1989075,48335,21,0
1950344,47402,8,0
2416005,15902,13,1
3206945,10070,4,1
484262,47861,9,0
290206,21903,11,1
1073811,15891,1,0
2109523,10305,7,1
2845485,33754,5,1
2482575,44156,6,0
867375,31268,1,0
653747,9076,8,0
2063817,22825,6,1
2744667,13176,7,1
176721,40725,20,1
790461,47626,15,1
2564293,30391,13,0
1505502,24852,2,1
1532083,34295,2,1
359819,7649,8,0
232241,2399,14,0
1409779,10070,2,1
3238801,14705,7,1
2044980,8193,3,1
1735288,23396,3,1
2223035,46516,1,0
1397293,45264,4,1
206806,13176,18,0
3078663,40338,4,0
1311585,14992,2,1
2103123,24699,8,1
217955,25570,7,1
2977743,42248,2,0
113087,21934,14,0
2687042,16209,3,0
1013550,28842,8,0
2494480,1463,2,1
1678021,42241,6,1
1463562,258,1,0
1548358,16965,4,0
2553758,15551,6,0
2290771,6615,15,0
2115046,13176,1,1
2304797,8174,6,0
2254833,47766,2,1
598123,34502,13,0
108498,47766,7,1
1008727,13984,20,0
2818704,1148,5,1
1814312,26165,10,1
3275197,22935,10,0
402358,26369,4,0
373366,13984,18,1
1171080,25753,6,1
1370730,13500,8,0
1294942,43320,16,0
3324922,42265,12,1
3250666,12456,9,1
384276,22476,6,0
1063724,2627,6,0
3258917,8518,29,1
2421206,27973,1,1
666048,6182,5,1
265438,18292,2,1
2432275,27156,13,1
141442,33731,1,0
1002806,35652,2,1
1311032,4451,11,1
562959,43692,16,0
2513740,32655,2,1
929922,39911,1,0
323915,16797,6,1
2090391,19862,8,1
856434,13866,1,1
304733,37940,1,1
2128720,46720,12,1
2759676,15975,10,0
2396499,38226,12,1
833849,22935,4,0
2009535,24850,6,1
2834804,40556,6,0
973293,9839,11,1
2939265,9604,2,1
3409171,13852,8,1
1202746,49191,13,1
2408594,34898,3,1
1902932,29487,12,1
3097148,33787,1,1
2421715,21903,10,1
14378,25256,7,0
841997,10719,3,1
563631,19660,9,0
284824,28255,6,0
1445076,26317,14,1
1545235,45290,24,1
1114073,34243,11,0
2242370,37658,1,1
3114673,16384,9,0
1976300,36082,6,1
1698114,33122,9,0
1610548,6550,1,0
2124883,40332,1,0
870726,6873,6,1
2237541,9124,2,0
1938867,42768,24,0
707106,18531,2,0
3292906,49383,1,0
130248,23085,10,1
1688370,895,15,0
2066395,3999,13,1
1025425,12290,10,0
1526797,2855,3,1
2577564,6482,3,0
925142,7639,17,0
1944329,27356,4,1
845987,42397,6,0
1365315,22827,4,1
3050410,22825,5,0
516292,40706,32,0
2528122,27521,2,1
3128587,24964,10,1
2955815,39194,8,1
1799940,6334,10,1
2113537,11432,8,1
2643410,13643,7,1
54322,33884,9,0
1227695,44449,7,0
2306534,7388,1,1
313180,12218,11,0
874445,45615,11,1
472371,26604,2,1
1856048,47209,17,1
3038392,31338,10,0
1970884,24235,8,0
2875419,18926,1,1
1117407,26344,9,0
2513627,6332,4,1
770334,45066,10,1
2610804,15464,4,1
2436052,32940,7,0
3072787,41793,14,0
376754,29801,3,1
990597,16797,1,1
2214911,19468,3,1
1820774,34573,1,1
1940476,7179,18,1
2936752,13176,13,0
772191,29346,9,1
1787331,22526,7,0
1878547,41165,2,1
313030,12341,4,1
2829076,3880,5,1
2391470,45007,9,1
2302031,16521,7,1
2604530,24799,8,1
357731,42170,8,0
855017,48121,12,0
2177442,40403,1,1
1155278,44697,6,0
3044695,49383,12,0
687591,49235,7,0
2899144,691,3,0
1832369,24363,3,1
59948,21903,2,1
2342441,1103,19,1
1320090,1723,3,0
2865786,17794,18,0
433484,23360,6,1
1944253,9178,4,0
1769741,21903,4,1
1292337,18441,2,1
1210571,12592,15,0
3390706,13176,3,1
3221769,36389,35,0
2650765,33548,5,0
733569,48907,1,1
2915416,24852,1,1
1867657,36085,13,0
1886241,42257,1,1
1011482,43394,3,1
2564023,8075,7,1
1836448,44000,5,1
461639,8859,5,1
2530178,24184,6,1
2612950,19734,4,0
764216,9515,27,0
1769061,890,32,1
335719,48925,20,1
3172676,6187,3,0
2092988,38689,18,0
887525,46149,3,1
1105912,22124,12,1
3098784,33120,7,1
2029359,34126,3,0
1725335,29987,12,0
1909816,46667,5,0
2895886,20166,19,1
2301444,14486,9,1
3066037,48395,15,0
1842161,35561,3,0
1405035,21506,9,1
1136277,18103,24,0
467424,21137,4,0
275525,11408,14,1
1143717,25890,11,1
2360582,7559,5,0
2662455,2383,7,0
3416656,5876,17,1
2046933,8022,4,1
751966,22922,12,0
625231,49683,7,0
239752,14267,15,1
673680,45007,7,1
2582423,17600,3,1
280254,37464,33,1
2113671,30489,3,1
994055,3390,5,0
1328841,1794,2,1
400224,1217,4,0
2679059,44845,3,0
185753,13733,7,0
416681,37912,7,0
65772,2447,3,0
1161385,22534,1,0
3338008,12872,12,1
1140479,21628,2,1
1602504,39877,7,0
22802,19864,17,0
1060177,32717,28,1
353217,47380,11,0
959675,44100,13,0
2027974,22935,5,1
1181018,27966,3,0
908681,665,2,0
626944,27845,4,1
864814,15779,6,1
565530,28576,3,1
3323548,32218,40,0
127736,1447,5,1
1405257,9839,4,0
1697388,12572,1,1
610722,24852,2,1
2846101,33021,5,0
1573370,13304,11,0
2123663,16759,4,0
2185853,36107,17,0
757673,48364,5,0
1243914,11683,9,0
5545,38544,2,1
1373578,42736,13,0
2061633,16185,1,1
690706,9614,2,1
1273971,11090,18,1
2274833,322,20,0
729626,42828,10,0
1446383,25890,21,0
2322590,47766,5,1
1435759,14223,6,0
2255901,9510,3,0
1832571,43758,19,0
192682,26369,20,1
2632369,20191,10,0
406635,18594,1,0
2681095,31915,6,1
1413992,42756,4,0
2857967,35887,3,1
2326602,13176,3,1
2941004,29307,2,0
2514433,31271,9,0
1321746,47626,12,0
1300707,9076,6,1
1080346,18465,2,1
1603696,49683,10,1
1213130,10702,9,1
370927,21903,25,0
1560272,6194,5,1
624222,47766,10,0
1779848,22963,12,1
2844132,35249,15,0
463642,14199,9,0
3147618,21903,15,1
3032902,21614,6,0
1344252,9755,18,0
1432907,46979,10,1
1932744,47366,4,1
3036806,28204,18,0
1117117,11109,14,1
1284315,43923,11,1
578661,32177,3,0
1732860,13765,5,1
1660014,41621,6,0
2034942,42265,14,0
659236,38159,2,1
2337618,31553,18,1
2088632,19348,7,1
1043830,13380,1,1
2177680,5114,9,1
111361,34466,8,0
3000087,5991,13,0
1067566,30088,4,0
3017024,34243,1,1
1039654,3464,7,1
1200283,5479,4,1
1649921,24852,1,1
3202583,9883,3,1
589642,30489,8,0
2945349,45608,3,0
2361283,24838,4,1
1868978,22959,1,1
3252972,36724,2,0
2809477,16206,11,0
3355037,2010,7,1
1871692,19691,4,0
2846800,14386,9,0
1888337,5450,2,1
1210870,18072,7,0
1822848,41588,1,1
1625995,31343,14,0
58920,27423,10,1
2945691,27881,14,0
1816987,26800,19,0
179667,8277,4,1
2719517,22124,2,0
3277864,49235,6,1
1995023,23765,12,1
2812784,38290,12,1
623877,13176,3,1
1457550,42307,11,1
2497932,35108,5,1
2294742,41463,17,0
49367,5212,5,1
2610811,26201,3,1
489223,46175,4,0
268850,25834,4,0
3125023,12341,5,0
1885098,25715,8,1
2699451,39275,1,1
1127330,2469,5,0
1354646,7503,13,1
1143026,12756,4,1
144351,8230,1,1
2644103,44041,21,0
1915105,10333,10,1
2776790,14161,13,0
2771122,15543,6,0
3266511,6052,4,1
1647517,22825,7,1
1817036,26283,1,0
2272604,45066,2,1
3312898,6104,2,1
2393500,8112,3,1
931156,31506,13,0
1305821,3880,6,0
1298413,15091,10,1
3144771,4957,10,1
2688381,27464,2,0
1000244,26604,9,1
897247,20119,12,0
1973245,4149,14,1
2650005,13966,5,0
816778,18618,1,1
3364504,13176,11,1
3255419,19057,10,0
2697252,8024,13,1
3103259,9641,5,0
1436695,46990,2,1
2510553,36695,18,1
2724548,35547,13,1
61140,34330,8,0
2984038,25824,8,1
1224889,23249,15,0
2445963,9077,7,0
1345466,35613,8,1
2412604,1408,24,0
1309271,38662,10,1
1055628,33716,21,1
2203508,6187,19,0
479866,3988,10,1
2797840,41290,1,1
24724,34044,2,1
1308313,33754,4,1
3063760,2409,21,0
637604,17794,1,0
495123,19691,1,1
507772,22384,13,0
1112861,9837,5,0
3343510,48745,6,0
1698631,21927,7,0
2941954,21333,13,1
2985468,47965,9,0
127343,19057,2,1
252369,44097,11,1
854491,41787,10,0
3365333,41776,2,1
2808671,8174,11,0
1349072,16732,1,1
1263847,39877,1,1
209170,15678,4,0
3049063,1896,12,0
1096476,43654,6,1
233736,11945,18,0
2625022,5652,5,0
1577743,13176,2,1
2826053,34234,5,1
2527024,46979,1,1
1219273,15712,3,1
2702278,21461,1,1
2686554,5550,7,1
2021202,21137,17,0
1396788,5189,42,1
834736,36082,6,1
767699,41319,1,1
2539500,27344,6,0
2306024,10442,5,1
2409204,24852,1,1
1570703,28080,29,0
458981,47626,2,1
3230478,46584,33,0
882714,46522,8,0
2431641,39928,14,1
1941017,663,12,0
1808164,45788,8,1
2209378,37718,1,0
473272,13176,3,1
1228433,29837,9,1
949614,38371,7,1
1692756,19561,5,0
3243617,38400,26,1
2505651,10326,5,1
3392667,26209,11,1
352699,34243,8,1
1600191,23200,8,0
2246764,22369,3,1
2168720,46969,1,0
1986529,25340,37,0
1531920,13945,10,0
2306121,12442,15,1
160850,2748,9,1
3097447,47766,7,1
2975306,15937,19,1
3322754,27760,26,1
3351679,42097,26,0
3312376,13176,8,1
2368230,17333,1,1
3104235,6348,9,1
2680394,30441,2,1
2181143,8580,8,1
3009811,27719,16,0
132908,44987,22,0
2416042,4097,3,1
2371927,40706,6,1
373094,17191,7,1
2158033,17835,17,0
2111044,12658,5,1
1181446,25544,3,0
1261804,2498,18,0
2632050,44562,2,1
81445,12614,17,0
2778496,23516,2,0
3268387,27845,6,1
3419699,329,9,0
1000898,18352,2,1
19477,17794,9,1
270562,17398,11,1
2876676,42134,11,1
2379298,3265,9,1
3392139,26480,7,0
226380,20580,10,0
1558380,2183,1,0
2004246,44661,43,1
707500,25767,3,1
413266,26209,5,0
1312358,32846,1,1
96733,33894,20,1
52010,32734,20,1
697208,44142,23,1
29017,1356,12,1
2514212,17948,7,1
1584443,32689,1,0
1443209,1194,7,0
1983636,13457,23,0
2618715,45364,4,1
127962,38293,13,0
913378,8193,24,1
3035514,24852,2,1
1864642,9327,3,0
3211925,19538,1,0
615725,24852,1,1
723638,21372,30,1
2532780,14678,7,0
2249645,32624,2,0
1437609,24489,7,0
1358617,47144,30,0
984401,5479,1,0
2274646,24852,4,1
2432071,15042,4,1
1125873,7014,11,0
2834686,37646,2,1
961424,49111,10,0
1990061,32734,13,0
1846525,35547,3,0
788909,44714,3,1
2178814,27122,23,0
1280186,8590,4,1
3063186,41177,22,0
1517396,42342,11,1
1121257,27336,3,1
1220772,46562,1,1
2134992,4605,5,1
2517804,27012,10,1
3283988,19821,8,1
2080988,13176,7,1
1887467,33552,17,0
1591380,196,3,1
2428154,4387,3,1
1307637,18286,9,1
654089,9604,23,1
2707979,12743,3,1
2869584,4920,4,1
1501120,45599,8,0
2151351,27275,1,1
141573,36076,6,1
1406255,39984,20,0
2907046,8566,11,1
2569554,26317,10,1
1363349,44689,8,1
2174532,45535,32,1
1772153,49235,5,1
1162795,30442,4,1
2566972,44492,12,1
2927012,47209,1,1
2859935,47766,4,1
2302903,46516,24,1
960772,10960,26,1
168455,329,8,0
1941846,49235,1,1
2518763,39938,11,1
67793,22935,4,1
2447605,27966,1,1
2643271,37766,8,0
2018009,38067,10,0
1907070,39561,5,0
195689,19678,9,1
42854,9839,12,1
1927228,17461,6,1
398990,43122,16,1
3191489,38928,11,0
2041829,19511,1,1
1981277,32700,8,1
1096339,46733,6,1
2389505,16797,5,1
644881,21903,10,1
3357747,5785,6,0
2697414,26604,6,1
372775,2086,10,1
1462418,5612,1,0
2825167,5114,3,1
2976921,25804,9,0
1089294,5438,8,1
33971,47242,25,1
1730403,18981,19,0
1617729,47766,3,1
2035359,16185,17,1
1470888,9124,1,1
3082587,46413,11,0
3142606,21137,3,1
1728047,9122,4,1
1415016,43263,4,1
804060,9407,19,1
2512723,2390,12,0
151104,37029,3,1
1898050,45866,12,1
652618,5184,4,1
2595525,13852,14,0
1848689,6184,27,1
1211574,24852,2,1
1812967,24852,9,1
1482307,48679,3,1
1982020,35042,14,0
3012501,25762,4,0
1092235,20119,1,1
56338,28798,6,1
1502745,32553,2,0
1905157,28597,24,0
2403726,8518,20,0
3252938,22825,1,0
35362,33791,7,0
2211904,41406,4,1
1454862,311,12,0
558054,10673,5,1
329319,16142,12,0
1409347,37776,2,1
2352202,1695,5,1
1701171,28199,8,0
2403643,13263,7,0
1447455,10070,4,1
3085711,37646,4,1
806890,22228,7,0
905455,42450,1,0
1958270,7021,21,0
1930451,49683,13,0
2604858,27395,7,1
955535,4562,17,0
252939,47734,12,0
2283739,16974,3,1
929181,31766,1,1
2250531,6347,11,1
31678,13642,6,1
163512,31915,10,0
682123,45190,10,1
739802,34668,19,1
1907934,22275,5,0
544108,24852,5,0
3218414,28066,1,1
233597,47548,4,0
312171,4357,3,1
1412376,8798,7,0
3193720,26634,21,0
1334420,30489,10,0
1073204,30064,12,0
2575676,44765,2,0
3352198,33894,16,1
3167322,20015,2,0
2690630,46627,12,1
759261,26283,11,1
3032299,45066,6,1
2108371,2943,6,0
1119164,9018,5,0
1538123,24964,17,1
396636,15290,12,1
676329,25340,12,1
1221118,33352,12,1
3160224,47209,6,1
3095513,42585,9,1
764957,5646,11,1
2866752,32717,4,1
2083993,33055,2,0
3326589,47059,19,0
153565,17794,8,0
184213,43394,2,1
2947185,7010,5,1
467844,1999,10,0
1519218,45208,6,0
1168031,47630,1,1
1241541,23579,8,1
3334177,48762,5,0
948403,39332,8,1
1163993,23044,5,1
2555379,38312,15,0
2697385,19677,3,1
3388509,28058,6,1
2837074,42030,3,1
651391,5552,5,0
128432,30561,15,1
2096991,23373,1,1
606527,38127,2,0
2681425,18523,2,1
2638914,15399,7,0
698527,24838,29,1
453404,39527,7,0
3023401,3318,7,1
1049858,28427,2,1
3283117,27966,2,0
947745,5363,5,1
686855,23493,10,0
1908508,16482,16,0
2585524,48626,21,0
1127542,4541,3,1
903126,20588,4,1
150267,38383,13,0
627858,47626,9,1
394280,43768,5,1
2433413,13269,4,1
2657873,22620,5,1
2301748,32478,2,1
515471,44457,5,1
454914,17794,1,1
544619,6754,8,0
2176306,29223,3,0
1278303,47209,1,0
288038,33000,5,1
352431,24053,16,1
1339026,45840,6,1
3163306,21724,9,1
64350,41771,8,1
2203182,12858,10,1
1395676,27086,1,1
2289571,24852,2,1
2822355,47209,1,1
1022013,24852,1,1
274430,10673,7,0
2518667,32610,8,0
1647426,43693,1,1
617808,26283,21,0
1734634,37067,2,0
2784845,33041,8,0
1832085,34358,14,1
1774800,49086,13,0
3145494,30774,11,0
888173,24489,12,0
2960200,13560,4,1
893738,1775,2,1
937076,28989,4,0
2549436,45007,14,1
3025309,27344,17,0
2598580,40939,1,1
1026006,4600,1,1
2120189,28946,9,1
3329987,24852,1,1
1345152,41540,19,1
423000,20708,26,0
757413,33548,8,0
2130416,37646,2,0
2001120,2855,2,1
1407335,28634,17,1
757730,33640,24,0
2133109,36180,5,0
3412028,4391,3,0
3182159,24852,3,1
2132223,12846,9,0
3335210,6631,8,1
1851235,35364,8,1
3410357,24852,1,1
2904215,34243,1,1
32730,17794,4,1
2790377,28071,17,1
2937616,39877,3,0
1582637,14650,2,0
1525754,48104,6,1
2127892,17130,8,1
525881,44628,8,0
673786,25952,16,0
2668371,7826,2,0
2420249,49131,4,1
2268858,32030,15,1
1628392,29603,6,1
1159523,48364,8,1
3060640,7185,7,1
1825697,5212,10,1
2211075,4920,14,1
225461,4957,9,1
795275,45066,25,0
137414,41593,16,0
665882,13292,23,1
2046964,13245,15,0
2713906,29045,2,1
2040704,7948,4,0
3073622,32717,6,1
123836,47626,6,0
2644669,21095,9,1
36988,27966,3,1
131262,21137,12,0
1013304,19766,5,0
1006465,22963,9,0
3010474,22612,13,1
136995,20015,1,1
409565,21616,9,1
2207739,18027,7,1
3389855,18022,3,1
817393,26201,15,1
2191008,43086,6,0
88185,34969,13,1
680559,33000,13,0
1689912,47626,9,0
2002260,24563,7,0
296704,39041,12,0
2965200,39984,2,1
1049139,16185,9,1
1423717,18583,3,0
651985,4920,1,0
2505784,29794,2,1
1200674,29270,5,1
2452358,24118,37,0
1629637,3631,2,1
646390,26061,10,1
1373076,24024,3,0
547164,8710,23,0
2428637,33000,1,1
1838621,8758,25,0
67902,33000,1,1
632019,45066,8,1
2555227,38427,2,1
2716190,13984,9,0
1726168,10504,6,1
1407233,11777,15,0
1745565,10749,4,1
484225,48953,10,0
1660095,28985,12,1
2352491,37229,22,1
3164415,27966,16,1
610363,29244,12,0
1664699,2727,2,0
3185822,13292,7,0
2363066,8987,7,1
2723832,25740,14,1
1939222,28218,10,0
745225,22656,21,0
2559815,5022,4,0
253266,22115,6,1
187364,5640,1,1
1872402,1511,11,1
1343983,32776,6,1
3403907,432,8,0
1571947,37766,5,1
3176094,13176,13,1
2373143,27966,1,1
857040,30635,1,1
2407235,45007,5,1
3122507,1559,4,0
1336611,20734,15,1
2650668,17999,1,0
2313646,39877,2,1
2943998,24852,2,1
1152098,48679,2,0
486784,6184,6,1
352,31915,1,1
1345285,19204,17,0
3251595,10017,2,0
1788624,21616,10,1
3228659,24852,5,1
2436652,26885,3,0
1875286,24852,6,1
1639329,36557,4,1
2445211,26604,7,0
2716056,7559,6,0
1535333,21137,1,0
1439860,27294,17,1
2711675,47209,1,0
608150,41950,5,1
783199,34256,16,0
1067882,21938,8,1
578316,23427,11,0
892287,14159,6,0
1502454,24852,2,1
125527,12323,17,1
2611909,5876,1,1
2453786,36822,5,1
2116822,12206,7,1
2079776,9210,16,1
150969,35383,2,0
226493,22227,12,0
2900504,4210,2,1
1654393,4274,3,0
1818596,14127,48,1
1215333,17224,3,1
2553907,7461,11,1
2957058,34126,6,1
3176910,4796,4,1
3180832,27817,10,0
733165,524,3,1
1616257,13203,2,1
3338616,21417,13,1
2306846,15649,13,1
903125,24810,14,1
765863,35510,2,0
870615,39534,1,0
979568,18079,6,0
2896013,17600,26,1
2957916,46049,2,1
2130809,33897,4,1
858407,40268,14,1
2038328,49683,2,1
1428410,14999,8,0
263858,33975,6,0
722862,27514,6,0
854602,24056,3,0
3173182,27695,8,1
2223472,47167,8,0
2939449,2078,1,0
2655994,38747,1,1
1525613,19958,3,0
2756387,21616,3,1
511272,29104,3,0
2794565,13639,6,0
186445,38928,9,1
1172969,26209,9,0
2164874,28842,1,1
78364,18465,2,1
2688603,47553,8,1
3363780,21903,4,0
144105,32429,7,1
1536707,7412,6,1
803406,28157,5,1
2943780,2763,6,0
3139632,10983,9,0
1170632,49098,3,1
2698888,26800,15,0
2127222,9387,9,1
1236530,26425,7,0
1678084,28199,16,1
2495923,20995,5,0
1318875,4605,1,1
1583038,38274,20,0
603473,27985,1,1
952300,24010,2,1
611455,32455,5,0
3218140,47766,24,1
3225887,21295,6,1
1928147,27471,17,0
1990512,23909,4,1
2792859,27104,5,0
454755,3873,6,0
1983907,26384,2,0
1255873,39475,23,1
2937768,24838,3,1
1231491,5258,10,1
3256673,28985,3,1
2414376,36765,19,0
1380265,3464,17,1
2366075,2091,2,1
2491612,21781,7,0
1685978,18502,3,1
477253,22922,11,0
436983,3765,2,1
1042414,20842,10,1
3215332,1862,2,0
2059978,43961,20,0
2764021,31883,2,1
1718890,33055,2,0
2950206,5499,2,0
1334426,40063,11,1
2277191,28576,1,1
2497624,46979,25,1
2512082,27681,8,1
2490501,24852,8,1
504799,8424,2,1
1294413,27086,13,0
1451860,43647,38,1
3218887,25802,10,0
196865,9839,2,1
1506653,48270,2,1
1642156,37131,7,1
1446926,32455,8,1
2759634,19240,9,0
1514439,7781,4,1
900629,9901,1,1
1091144,48988,3,1
2468176,36384,22,0
2576933,47526,3,0
1235672,1700,12,1
1569795,16818,4,1
283738,11913,17,0
1697290,26032,11,1
1713720,13176,2,1
296886,35887,7,0
2638245,27841,11,0
820593,30776,2,1
3138264,8197,4,0
274413,22089,9,1
742199,21137,3,1
2904371,40898,8,1
2514171,24184,14,0
125008,29675,1,0
521052,38274,8,1
1183190,9698,12,1
101647,26683,1,1
1039434,47533,12,1
1646399,23805,24,1
2497683,35725,9,0
2556544,48679,5,1
3331125,18019,13,0
1963599,16168,1,0
58732,21198,8,1
1080353,4920,3,0
805708,47209,3,0
2937910,47209,10,1
2383132,29987,8,0
1459531,12276,2,1
1659388,47148,11,0
772706,34335,8,1
944153,32955,36,0
1414879,48415,1,1
2589784,24263,4,1
368222,47626,4,1
2170955,11576,21,1
1885705,8467,13,1
2363491,39430,3,1
2616596,39619,6,0
1128689,49610,1,1
2807666,45603,5,1
1973024,4096,2,1
1141169,10603,19,1
3352899,12614,3,1
1625681,15076,1,1
2603067,13424,2,0
1881583,11844,2,1
520835,24135,4,0
3036946,3233,16,1
1651942,9199,5,0
3080671,39275,9,0
952373,3868,15,1
1721348,21137,3,1
2139067,16759,14,0
332146,47626,2,1
2449771,27360,27,0
813065,46667,1,0
622178,8859,1,1
914466,31454,18,1
2397463,35510,4,1
1705240,24489,3,1
1444453,20951,1,1
1893246,23909,1,1
1322465,4390,5,1
300120,20574,6,1
1997447,19887,2,1
1434988,40174,4,1
1359714,24186,3,1
1285584,45106,5,1
377580,21137,4,1
2960396,13176,9,0
39586,44799,3,1
1462842,39581,2,1
250177,14992,4,0
858393,34448,20,0
1837697,1577,3,0
315247,41787,12,1
1160530,23020,3,1
1043935,3583,2,1
2971768,41594,12,1
248711,48549,3,0
2361878,28378,17,0
900028,44683,23,1
390255,47626,6,1
1179936,38457,13,1
3224803,11182,8,0
1812402,30489,6,0
2096805,9550,8,1
588343,5876,4,0
2722749,5699,17,0
594132,35734,13,0
2554176,40516,8,0
2567855,35503,7,1
183408,4960,14,0
2933040,33706,4,1
2028343,38622,12,1
402311,43772,10,1
2966090,7156,3,0
995869,22935,12,1
3037660,40824,3,1
633889,23801,2,0
2514223,7150,3,0
2073099,31605,6,1
2780773,31391,9,0
3120670,14582,3,0
366207,21137,9,1
148570,4461,6,0
2798920,40501,7,0
